-2.792397363303220255e-03,-2.925476794324822702e-02,5.225881279124527240e-02
4.850495380567871467e-02,8.126902503415593670e-02,-1.484663055743380977e-01
4.619854973776702130e-03,1.635206056793710727e-01,2.668843610233089490e-03
-6.231600150769820573e-02,5.374938817906577126e-02,-4.642627726333312804e-02
-2.577666829341165866e-02,8.547122487997417528e-02,1.163850799123745672e-01
-5.844522895078286401e-02,5.835513953615210220e-02,9.871596595828883991e-02
-2.700455624214700284e-02,9.334321878901799671e-04,-2.893269425769436423e-02
-9.064125155903229869e-02,-4.408244524767913897e-02,8.683513273958490264e-02
-4.933096879138958862e-02,-1.849524469531034845e-02,5.385664294718995465e-02
3.951069575166909348e-02,-1.053389867756889114e-01,1.208525207325689653e-02
3.299975703827209145e-02,-8.734046114294716223e-02,6.004548620330557931e-03
1.146058822692605679e-02,1.034355727753172444e-01,5.897448108047031838e-03
-4.722094996269046024e-03,5.771036048266046936e-02,5.956995264650939009e-02
4.640945472312443115e-02,2.987630670598824187e-02,-1.237280580785035250e-01
5.002263817997718715e-02,-1.206824467186405347e-01,2.034095433714325912e-02
9.851533605587721454e-02,-7.291889464033005086e-02,2.562484432973639523e-02
7.099712166916075096e-02,-2.384426880547183165e-03,1.239186611784596007e-02
9.251742762352219152e-02,7.795662058532535667e-03,-6.533802399396070049e-02
-5.336866488302258876e-02,-3.423270158086483272e-02,2.918659471292603391e-02
-1.271479371265149261e-01,-5.707195632646916601e-03,5.048374804815830737e-03
4.656719951824731668e-02,-1.385986770790706771e-02,1.683817862260303944e-01
2.648803250174170190e-02,2.980518764862814113e-02,-5.011809334360312757e-02
-2.384177665036247770e-02,1.526691716590877724e-03,-1.190790639110963361e-01
-5.483237645085357881e-02,4.389555922735085408e-02,-6.746492337630792535e-02
-6.324585738428183113e-02,2.757083153465566747e-02,1.335742349715214328e-01
6.523345580350406459e-02,3.814888937803974367e-02,-9.424687427544316265e-02
-4.082770883323330602e-02,-1.125341308072183057e-02,-8.891700769806135107e-02
-6.449369199996257684e-02,-4.771595997387489269e-02,-1.114558523291392655e-01
6.558211338118824507e-02,-3.635218415781327900e-02,1.251763128849846425e-02
-7.704393932447086042e-03,-2.023493350588844927e-02,-1.729971604508775268e-02
-1.714768085290471408e-02,-5.339695929320796564e-02,-1.289368240942147803e-01
6.693608374110918656e-03,1.196666145546177243e-02,-9.968796035228400312e-03
1.614642008831072145e-02,6.865754643821324332e-02,2.612349149169958945e-02
-1.012882864168167668e-01,1.401186401706072671e-01,-1.900221729743650431e-02
-1.275810893350396991e-01,6.834712583765908955e-02,-2.602859120138739570e-03
-8.839023107182346350e-02,-4.383955290123991815e-03,-8.480097850896936920e-03
-5.766645156834376840e-02,9.260534860512507904e-02,-7.974967235414337496e-02
-1.272999268449226951e-01,4.100578958708608890e-02,-2.824231455355535186e-02
-1.153901351408422871e-01,5.172677779306989604e-02,-8.154743143640239347e-03
-1.411042663001973174e-01,4.114057174096066166e-02,1.419809074624010445e-02
-9.947075963376825203e-02,3.368931549053524876e-02,2.715905811610267243e-02
-7.021791772437241397e-02,4.530242463005252490e-02,-9.978908579004203833e-03
4.190222029772835283e-02,8.193655045009953786e-02,-6.559944422288367660e-02
4.707554292457599016e-02,-7.514772425202211059e-02,5.521804485758732145e-02
-2.556518206657937275e-02,-7.765114541361499423e-02,-4.223616562109114986e-02
1.401284231514816625e-01,5.434360408166944573e-02,-1.796337259630016378e-02
1.185622436496055754e-01,3.184899697398544532e-02,-1.065190303178483733e-01
8.726227374191471153e-02,-1.460672260234527169e-02,3.675326434308227169e-02
6.804586071243630407e-02,-6.532994021781435290e-02,2.841778784714095799e-02
-7.194792078231862509e-02,4.614872669217239681e-02,-1.637209038497852015e-02
1.923960367287015291e-02,8.989948521917989765e-02,5.434862823551873251e-02
3.257786618055921041e-02,7.285998418526885845e-02,-5.403166192220676400e-02
-9.096662063776482510e-02,9.091880850969945305e-02,-1.545841014883111465e-02
-6.396788005730259796e-02,7.459316215380638881e-02,-3.383611944474505806e-02
-4.697415903339328264e-02,4.610775001838616355e-02,-1.463077319553860930e-02
-1.514242867332429680e-02,1.247757657122478131e-01,-3.327776930173817482e-02
3.843518954564895812e-02,-4.052437173638049478e-02,-1.210150388329135629e-02
-1.441750370138253912e-01,8.719152261907166246e-02,-7.911942239251239239e-02
8.569540530977293180e-02,1.174736128586662508e-02,-1.074067123342985070e-01
-8.661041447297013196e-02,1.399168531968677243e-01,-4.572614823678721602e-02
-9.301148652967165809e-02,-2.017743666933175320e-02,-1.492424688451244874e-01
1.061683983050965424e-01,-2.527643849654889752e-02,4.217015111106021952e-02
7.732377241206271623e-02,-1.257447581254539587e-03,-1.599792375171548986e-01
8.589473776698689986e-03,-3.699531237702471248e-02,-1.419388362025225114e-01
1.123605446728425869e-02,1.023421523700210854e-02,-1.104724101409436943e-01
-5.299877573949082852e-04,9.785244124792329481e-03,-7.789998287589544601e-02
-6.884510726797052338e-02,3.905884284123366246e-02,6.279217990667976257e-02
-5.556003505797362657e-02,-1.385024836874187287e-02,-1.362057300347606359e-01
-2.985970758647974593e-02,8.499353517525766455e-02,3.763436978890205564e-02
-7.693872402316347114e-02,5.261858684516298318e-02,3.452407635574958333e-02
1.299628445461387949e-01,9.878143044933843098e-02,3.408542897320121501e-02
-8.665538779138433345e-02,8.968754357052712012e-02,-7.344701527275097896e-02
7.131418455648742827e-02,7.853221502575154223e-02,3.998476670783638470e-02
5.537341380538008534e-02,6.702500097237509835e-02,3.679742317227070736e-02
-4.000765643428082913e-02,1.227054171079332151e-01,9.090039446947752177e-02
8.759815197798845321e-02,-6.386467067139134368e-02,-1.408862460844756415e-01
-5.416783030959514827e-02,4.153034366379991515e-02,-7.910286681984994572e-02
3.505454781698384703e-02,8.538175915404590255e-02,-5.323901960723312343e-02
6.903258678204012011e-02,2.243840698318851426e-02,-7.404312428303301552e-02
3.114870697917973465e-03,-3.281599056661058111e-02,-4.207265462998591166e-02
8.605231066286693487e-02,-2.065565128877492175e-04,6.616189060619358676e-04
9.402090998264241162e-02,4.209724850091653425e-02,6.124043587160557522e-02
5.882219324980618447e-02,1.355078961645199941e-02,-1.120714602030349893e-01
-6.671399109103300085e-02,7.217340093407789703e-02,3.235987879103331688e-02
1.374913493809691231e-02,5.286032406624273372e-02,3.475892531078282610e-02
-6.423211646275063524e-02,-7.393645488448999381e-02,-7.656042953077685231e-02
-7.029001769534029553e-02,-7.494134818319014065e-04,-6.389597755620064767e-02
-1.722642906032248802e-02,5.507590295190045032e-02,-1.772985238268617869e-01
1.214242695856122822e-02,3.061569043218190928e-02,-1.712165372629799454e-01
8.265194210432637301e-02,-1.310750480524061276e-02,-1.005624118911313397e-01
1.103646202917798330e-02,-2.780475324426917236e-02,-9.800652166373918783e-02
2.835696843608530998e-02,2.890012031811203591e-04,-1.235396111105744738e-01
1.721969331586813146e-02,1.831752701007837575e-02,-1.453779214421319077e-01
-1.166554981708291076e-02,-5.395414649157932035e-02,-1.587412601481594243e-01
-7.020931536188002031e-02,8.160134035247891549e-02,9.546293712667991427e-03
-1.004541465638428971e-01,1.475754177055250797e-02,-3.547926602769013033e-02
-1.496363056907500377e-01,3.361024770383133631e-02,-1.009293937236416111e-01
7.009905331650555238e-02,7.138523053307295474e-02,-1.223407047002208065e-01
5.277203887501938362e-02,6.119517897372389603e-02,-3.461061453913790581e-02
3.025579034280620472e-02,-9.646866344479067268e-04,-2.627923458856749189e-02
-3.887327845060575132e-02,2.009372374076727752e-01,1.215670137147494001e-02
-4.338517433997376299e-02,1.314970354124147534e-01,-5.046118216585951388e-02
-5.859629715725958587e-02,2.759978976655456245e-02,-6.911020920761203057e-02
-6.260431934445294389e-02,8.610666789921776754e-02,-3.317828358416689827e-02
-6.260669342662913972e-02,9.116877057793386363e-02,-3.233600693018286176e-02
-1.209675865509943909e-01,8.746815741562856406e-02,-9.336776830895622548e-02
1.269672717383014786e-02,6.488368326267393571e-02,-4.734106695454130126e-02
-6.141422324249217607e-02,7.649138478100735855e-03,-3.652315268196013737e-02
-1.085368394609155657e-01,2.203197336350589883e-02,-1.326986065722765840e-01
-1.221895095142730703e-01,1.038175845248261314e-01,-4.955642923524005566e-02
-1.490367301187407040e-02,8.397955825328989876e-02,3.794697116627445549e-02
8.009597557646830346e-02,4.986066968184859477e-03,-4.573135678586538478e-05
-7.599190842291070336e-02,6.759563338177813907e-02,-6.239441842895505907e-02
6.365573435888456644e-02,-5.663094747481046271e-02,-8.574231856327381440e-02
-6.454894081656148419e-02,7.993002901011790617e-02,-5.895996977530604949e-02
7.246880013809224585e-02,-7.145737744207240200e-03,-1.019448620605578060e-01
-1.498367962072423218e-02,1.391227426170994763e-01,2.934030910442677123e-02
-8.815571772278460450e-02,6.003868392619709365e-02,-1.145929214180403249e-01
8.112009164857698906e-02,5.425027424020746614e-02,-5.196152827413855896e-02
1.028214029301167953e-01,2.451748961574711297e-02,3.283440953658236378e-02
-1.541560308360382693e-02,8.102989488512395144e-02,-7.980898736433560126e-02
5.940507898936300824e-02,1.465546443090297857e-01,2.592144159504155415e-02
-8.614665014438029067e-02,8.386579132457902541e-02,2.982992171254322811e-02
8.488165119885870968e-02,3.322013119655752716e-02,2.691625807349286650e-02
-8.917358764506108648e-02,1.215144332891826551e-01,3.010514682618711454e-02
9.684233823208250255e-03,6.512776176128325101e-02,8.759633724809737579e-03
-4.928546278004561007e-03,1.018973338768779796e-01,-1.141171580863140633e-01
-9.426022035702548429e-02,1.170325149835147599e-01,-7.907534023453717531e-02
-4.701201193738664685e-02,8.248647214742547973e-02,-9.305338271129012795e-02
-7.419191150157425363e-02,3.790738894957112332e-02,-3.986335741466851684e-02
-7.272071347437707167e-02,8.648967352193334679e-02,-1.033248409007295199e-01
1.536363710441616404e-01,3.821822366065296545e-02,-9.431961070942396219e-02
-1.057447059892950569e-01,6.373906631631559572e-02,-1.238337421490913609e-01
-1.220845110969392792e-02,1.028001449671205186e-01,7.835204842943314929e-02
-8.057479124557205552e-02,9.413504268173959744e-02,-3.144346096754778441e-02
-5.701563347848899455e-02,5.961368634265538924e-02,-4.348854341898071574e-02
5.308454170006138978e-02,6.138554073269414380e-02,-8.242516758868438653e-02
-7.082212221594173795e-02,1.312173637310554419e-01,-7.150289332061662839e-02
-5.020509288002497628e-02,1.156058422736874342e-01,-9.408108352116210937e-02
-3.291807920603318643e-02,1.610767701585212319e-01,-1.327474842012339729e-02
-3.846392892877861791e-02,1.657700814065172779e-01,-1.861044593449814530e-02
-5.276922314642346762e-02,5.875789132010773852e-02,-4.328847235205335320e-02
-1.772191122068640656e-02,1.344540831297658390e-01,-7.873553235422406371e-02
1.241195972464066537e-02,9.852078553333573629e-02,1.832752595434647414e-01
3.162244024255193159e-02,1.586718977814228007e-02,4.786759002530173446e-02
-5.613133009905327958e-02,9.158141294780093589e-02,3.597993065996010070e-02
-6.380106281612168972e-02,6.055984396990059943e-02,-6.349636501071377614e-02
9.430888151610571091e-02,-6.326522657179993459e-02,-7.477475929809872246e-03
-4.976517050137158060e-02,5.692459795489453189e-02,6.247132125742695802e-02
-5.308569711886942932e-02,4.112735684060535302e-02,-5.054116410481895860e-02
-6.626658611677094246e-02,5.428429997822900588e-02,-2.314467645725750908e-02
-1.540019619114496412e-02,-3.156885974177348758e-02,-2.253492002043529924e-02
-1.375607815460158818e-02,1.568027737405663646e-01,1.116270747645585620e-01
-6.001313977032412400e-02,5.130401070531746127e-02,-1.744335487604304138e-02
6.514570510059832821e-03,6.681457484650266121e-02,-4.024985181925130884e-02
3.664297241689350344e-03,9.584561905219343703e-02,-7.837028738345917789e-02
3.303993555618757461e-02,7.812668717513740479e-02,-4.948737417865867877e-02
-2.729495634096011560e-03,1.101997427644841043e-01,-9.136740002966385610e-02
-3.081571236251129733e-03,8.237099893265106831e-02,-3.039806628322024376e-02
3.265738587577254881e-02,3.432735636214406805e-02,-2.565152640663169101e-02
-6.172476060163339245e-02,5.161675346897919014e-02,-7.979728601555420575e-02
-1.014394922718438175e-01,5.870057008290820166e-02,-1.294739795307575658e-01
-1.184094595516732296e-01,6.882598634031071583e-02,-1.166388622971888805e-01
7.632224613482224695e-02,5.767948333819582912e-02,1.273720584018191437e-01
5.414694232027606607e-02,9.492628842494547914e-02,2.044742669171818392e-02
-5.103434532094144882e-02,4.167255461423369917e-02,-1.626020580841050847e-02
-6.193686294414728344e-02,5.757370088869334657e-02,4.118229147199896356e-02
1.979600175743341864e-02,1.247502325849042248e-01,1.255480076288413294e-01
2.411718020429754264e-02,1.101100872590161789e-01,-6.421216361485798663e-02
-1.371684830645281405e-01,-8.758485124811751787e-02,6.944533962486909573e-02
7.027382576125765223e-02,2.664485747218511488e-02,7.204710213266095342e-02
5.410444630141071631e-02,6.280129211298211833e-02,7.156308486028971350e-02
6.231591946622880296e-02,9.581062404383887399e-02,1.116971255678855246e-01
9.188426969650770326e-02,3.079083102120902873e-02,-3.960412720845907925e-02
1.082405344470788594e-01,1.963783470609522727e-02,2.607844975966368620e-02
5.919973039035193729e-02,1.165138653777204880e-01,1.555606317704947561e-01
7.047984391803871485e-02,4.317114279255090947e-02,6.416722874765549978e-02
-3.410949819874783961e-02,2.244617280875744678e-02,4.026999399854434836e-02
-1.102134622366283609e-02,-3.973620995986167775e-02,7.537118168877142421e-02
-1.019675683980612452e-01,-7.132479419172360613e-02,5.494064721573415494e-02
-2.658478697081090303e-02,3.108427672973612318e-02,7.123144624805169411e-02
-3.169626745697832950e-03,1.105029077871425014e-02,6.810685225416678035e-02
2.287383295790307303e-02,-1.577964886477091835e-02,-4.592648040302989634e-03
-8.852163845173624535e-02,1.920668740161007512e-02,-9.132295695597936191e-02
-7.970722042253088058e-02,2.668438947135269232e-02,-1.109019102023732495e-01
1.103776866594013452e-02,-2.724114202545456151e-02,-2.250624425153028088e-02
-1.572920739788249422e-01,-6.515238065780255827e-02,-6.178826407677393689e-02
-4.805536175537491322e-02,8.803037455932286037e-02,1.795697181667852207e-02
1.162815289736332941e-01,4.357079992153808923e-02,-1.299851656948517731e-01
1.008256432973249489e-01,-8.665029490898451536e-02,-4.836238417182535387e-02
1.150854270432138116e-01,-8.202134560606040570e-02,-2.025255095296859750e-02
1.028262815547393988e-01,4.504790443924361343e-02,-1.112799232585921644e-01
7.960948408093777851e-02,2.786719392532573114e-02,-1.028552181189273940e-01
6.849578125190870781e-02,2.773786090660501982e-02,3.858749618273290410e-02
4.930338723535652307e-02,1.190631165758305847e-02,-6.754404511912467934e-02
-1.080037573875954476e-01,8.362606289518860481e-02,-2.008005224949371836e-02
-1.126618907260169417e-01,8.962526711308198279e-02,-5.279116859114935112e-02
-7.078625443270070150e-02,-3.341477698078687986e-03,-2.705761048959291152e-03
-5.482985594492444797e-02,1.307735021317683044e-01,-2.367906842420039893e-03
-2.659952679884138374e-02,3.904540129310328511e-02,3.120221922856195040e-02
6.546225707716421538e-02,-2.096497521013923268e-02,1.175773617125329320e-03
-6.157346541771675091e-02,8.736182004493892039e-02,-4.161342424978228816e-02
-1.021526867969270863e-01,3.926321880841769640e-02,-3.104471599210546426e-02
6.831649743609835568e-02,-1.211300280972203887e-02,-1.195923429673233646e-01
1.176427101144569484e-02,6.949286424195517953e-02,-1.155224888576109887e-01
-6.095711454038815064e-02,4.080537934022977764e-02,6.963548291658382128e-02
-5.263647350382903711e-02,-2.559987883500423108e-03,-1.397812594489588889e-01
-1.093712576504992512e-01,8.735046311875925562e-02,-2.458813696120100770e-02
-4.239910413361001190e-02,1.059983953091918479e-01,-6.960848503769222206e-02
-9.976068150570678583e-02,2.912033618297639459e-02,-1.260584591181071190e-01
-8.317613871976184403e-02,4.109372960818442888e-02,-9.496766813943827157e-02
-1.365526791588325684e-02,6.372132691973884933e-02,4.606993805167448885e-02
-5.489368927949301452e-02,8.027343683310455029e-04,3.902735592115561675e-02
6.925566709542750610e-02,-1.039373598163436108e-01,4.706452590162129440e-02
3.519540789218352644e-02,-1.579854252361121217e-02,4.183658451508825700e-04
9.948467115481914036e-02,2.535067612366850159e-02,7.282449773629957879e-02
1.627555433799396656e-01,-7.479012999762707503e-02,2.506221548759202805e-02
-5.853044946941511617e-02,-2.199630596050296261e-02,4.384710967104882978e-02
-4.804535353761300170e-02,-1.231370792470476254e-02,4.027771087373729908e-02
4.513512464114249889e-02,-9.755749243144087868e-02,-8.063586867008676329e-02
-1.351404928672736150e-01,5.973900711199176677e-02,-4.744661945168249240e-02
-3.943340855593077676e-02,4.576222153895170147e-02,-8.318852260374789975e-02
-3.971415194586322417e-02,3.085808967840865044e-02,-7.847819185844931433e-02
-1.352811720689507946e-01,1.031869610621177491e-01,-1.080496356720455908e-01
-8.227432478140314642e-02,6.443262472146488173e-02,-1.232299105643546860e-01
-5.763481041593327553e-02,6.911992335445038549e-02,-1.198984288775652440e-01
8.420191925056703941e-02,6.720392907240801961e-02,-6.721668003573151584e-02
7.236688098822416371e-02,1.096240588570560927e-02,4.651837367581367760e-02
4.899327065072545118e-02,-4.341167518010471266e-02,-5.011461212267261794e-02
-1.218044939293106838e-01,1.907585290070382480e-02,-1.291918171368756085e-01
9.161661535156542802e-02,-1.158427221233249982e-01,-2.162504587157006858e-02
-1.496434350843484917e-01,-5.255490986334696718e-02,4.634472682921984138e-02
-4.909300609349084160e-02,4.731566406610062531e-02,-7.607246849388626941e-02
-5.194973659818444972e-02,5.316162498839664685e-02,-1.076968517015624988e-01
-6.392588269849851235e-02,9.000445600579637384e-03,-6.995379234002375990e-02
1.884244728663076601e-02,1.152850452844978169e-01,1.194313761139869159e-02
-5.341596525257554656e-02,5.674010228546936402e-02,4.452133443129024926e-02
-3.461532445621120363e-02,-3.658284179819358550e-02,-7.914530334211443419e-02
-6.358148854809385353e-02,3.612736191781391187e-02,-3.811051939263025018e-02
-1.272664593439727376e-01,1.220447665610434190e-01,-4.450830696520526042e-02
-1.002847959221615654e-01,7.358851106323502367e-02,-1.459139693754713529e-01
-1.108040794925373718e-01,1.382395368670609470e-01,-2.409724827101671768e-02
-5.150918118457625816e-02,3.669961170831695374e-02,4.192050272269937095e-02
-4.868796689509503894e-02,-2.295172139885158155e-02,-4.948082321553637364e-02
-6.272152120536272392e-04,-2.542517284666902591e-02,-8.303178012977276146e-02
-1.019021427080284009e-01,1.211503197394266373e-01,-5.797805028831549273e-02
3.754385123774204441e-02,4.075250258426614536e-02,-1.118090722134102571e-01
-8.415426782983000120e-02,1.776781579130376834e-02,-8.248725115505493866e-02
3.161400388455538196e-02,2.561210272494341897e-02,-1.241619789575911653e-01
7.662357068760336509e-02,7.184144652252150154e-02,-1.309692222838808873e-01
2.519330497787835438e-02,8.087891716213274282e-03,-9.493869402713317474e-02
-1.009905562864059081e-01,1.468630974601305671e-02,-1.038327758824187513e-01
-1.062713269196539634e-01,4.665494619203083143e-02,-1.298433608098460701e-01
-3.860773868975241226e-03,-2.919545385287849321e-02,-5.629669069403372972e-02
-8.857155748876521795e-03,7.622334072167463552e-03,3.283592603905396978e-02
-7.290227377412504539e-02,-5.141334676799541592e-02,-1.364030961777958073e-01
-4.108951351445663119e-02,-2.287560374086189743e-02,-2.317903149282716721e-02
-6.541084716812305133e-02,1.538500138485145684e-02,-4.921352661832703590e-02
2.668720017371052633e-02,4.879496886759327086e-03,-7.787203617169514980e-02
3.556483575980333434e-02,1.982832372905450678e-04,-1.055230269871492710e-01
6.649700552814412358e-02,-6.540535952744283565e-02,2.605748712474554793e-02
-1.318312433035524478e-01,4.284121144290385652e-02,-4.295647460772560045e-02
-2.074402577996404748e-02,4.683918050719337173e-02,-1.309107816451781942e-03
-4.295137316562130936e-02,-3.757916658535587900e-02,-3.111918248197789033e-02
-1.121943036023791973e-01,4.751295201004358815e-02,-7.466558045437623158e-03
-2.084231012839011729e-02,4.510143645013947600e-02,-6.562542639137897149e-02
-1.183327891459355352e-01,1.788360196478026506e-02,-1.374392592108521494e-01
3.454564234218858443e-02,4.825169751100555349e-02,-9.811516162690805953e-02
-1.067075092567312533e-01,2.236016313224616775e-02,-1.212110852990063437e-01
1.381405604797942416e-02,-1.265163651216762511e-02,-1.468999249729522893e-01
2.552825962621834907e-02,1.365918333652895236e-02,-2.228173228551891955e-02
4.464841867933459080e-02,1.332633897796578204e-01,-2.761453646516157101e-02
-6.916982844449354184e-02,-1.213789638098960663e-02,7.461086979178832568e-02
-9.399515512272052509e-02,6.025204682556787456e-02,5.795261894466922740e-03
1.123158194745828807e-02,-4.296011768273321624e-02,2.627359039206259711e-02
-9.630146199708168597e-02,5.321121134602572328e-02,-6.875834491932827919e-02
-9.238114100638121495e-02,3.428294481969905438e-02,-2.221107131676680613e-02
-6.229820707211882608e-02,1.166819567152985737e-01,-8.525668451339565856e-02
-1.043568075624727934e-02,-3.105337191219580129e-02,-7.727748858442199699e-03
-9.215109810720571726e-02,2.771565024636023916e-02,-1.076662395219604995e-01
6.482690478039759840e-03,-3.322457564965743820e-02,-1.248021851665654380e-01
5.054236870368322698e-02,1.505099826225015855e-02,-1.248100758660733584e-01
-5.878813157749056273e-02,2.470578616685290343e-02,5.200763802228879074e-02
-1.915824454905849794e-02,-6.743492851653873355e-02,7.418704448011324837e-02
-6.974266542020404747e-02,-2.047698750771373075e-02,-4.038284813329792028e-02
2.675780051269206327e-03,5.400282618474849111e-02,4.884701651945685258e-02
6.124167983133073367e-02,-5.794283706486423602e-02,-7.195534902184029524e-02
-4.638114409075697053e-02,5.644609653388651949e-02,7.711876614004192776e-02
-1.410711964840446857e-02,6.310998632488896976e-02,8.750280348028245669e-02
-2.443954089029138840e-02,-3.602819716835161269e-03,5.025111161407649907e-02
1.163293432225415147e-01,9.834913925970802107e-02,1.090645768769839263e-01
-3.671033001212174740e-02,1.061957028262459773e-01,-5.417298065442979760e-02
-2.773013635646867994e-02,4.969066001774816860e-02,-1.023356456148408894e-01
-3.320987638358301880e-02,-3.483277108448961518e-02,1.748615579230342054e-02
-6.478897522327166369e-02,2.541206398360333976e-02,-8.260329346201012585e-03
-2.481042652362310322e-02,-5.424882820588430854e-02,2.765613011387749783e-03
-5.053518061021439883e-02,-1.636121426159951528e-02,-1.109744419730885889e-01
-1.017993541264690244e-01,3.111701934917729742e-02,-1.323371009675251286e-01
4.715290570733023101e-02,-7.430162641354502717e-02,-8.800957224953219124e-03
-3.391217627914953209e-02,3.558456500392167404e-02,8.564308143641520543e-02
-1.355745357226469106e-01,-3.045529181303329933e-02,4.694547282881779415e-02
-2.682973586957502002e-02,1.809367512440437226e-02,4.486980750923778155e-02
-6.590908399085496083e-02,-4.273772500124413398e-02,-1.217505116972760759e-01
5.237284277229165702e-02,-7.757072651441054151e-03,1.258155470799325690e-03
-1.437890464713946215e-01,-1.193813418175737606e-02,-3.099079516344776380e-02
3.167170897139123809e-02,1.422219927499109200e-02,-1.618839041044338109e-02
-1.628346054423766495e-02,-6.501179225199531057e-03,2.265751614542021314e-02
-9.235712441249847859e-02,8.415352481906077098e-02,-5.668668047889077743e-02
-8.924306333495898857e-02,1.365317163381604970e-01,-8.146130363090146875e-02
-9.890484748559566497e-02,-2.872432608803890397e-02,2.290797210830466599e-02
-1.555627505222085816e-01,5.815505010415223525e-02,-1.357857576406568123e-01
4.624300101241289596e-02,1.040407496223186984e-01,2.970004890096272429e-02
-4.546081939311055753e-02,4.173073774667689084e-02,-1.006838242871934963e-01
6.639677879979019419e-03,2.821467532125540925e-02,-4.745382454040130565e-02
-1.166367876911706264e-01,7.383238609374814798e-02,-4.117103339816322038e-02
6.009828015403614193e-02,6.161449526218609751e-03,-8.754759151110735882e-03
-3.831929683115004644e-03,6.049012083512916166e-02,-6.091950984594294433e-02
1.393330090273683375e-01,4.648596240655884088e-02,1.561682775179647209e-02
3.624603620493972722e-02,-4.871659569764895392e-03,1.452608704753719122e-02
-1.904697677598671951e-02,1.991371149648498567e-02,8.708039120447834749e-03
4.442841320081810340e-03,2.553069847050330049e-02,-6.065587747562360688e-02
1.709350193776971354e-03,7.862539392715339748e-02,-5.232331416485916376e-02
-1.964049876682261164e-02,7.751410019344671942e-02,2.641929670866097202e-02
4.678118634742136489e-02,1.157698606186508550e-01,4.071995073062520398e-02
1.751150585461786965e-02,1.534806959547646010e-01,1.201067467215970012e-02
-1.024552338845771127e-01,2.255582051350991067e-03,4.432934147906330419e-02
3.374938046642816242e-02,2.700820830603824912e-02,-5.746120328503326324e-02
4.358318361521199003e-02,4.799608144461907193e-03,-7.985195537116475395e-02
-5.614814252800301442e-02,5.132522010874607243e-02,-1.308794806141511113e-01
-3.510776557644829099e-02,5.996182625804801630e-02,-9.586426282662054155e-02
3.673372049413929641e-02,1.835859761274424157e-02,-7.168133366948898494e-03
-3.114782666710396580e-02,4.159541278241469381e-02,4.122038957781928165e-02
1.409552436182123607e-02,1.189482246082416983e-01,3.113685262277790522e-02
8.121157193679214015e-02,8.228331372228736562e-02,4.721730902078238173e-02
4.549058266492234104e-02,1.623807415184848890e-01,1.000516808265460578e-01
5.079141857318864722e-02,1.017908247122402132e-01,7.615602156655891519e-02
1.142492573155728941e-02,4.535921095446460855e-02,-4.811953934682479742e-03
1.572413912053831006e-02,4.791603723389508546e-02,9.465872252503776396e-02
2.788463114521686284e-02,7.032890948566622794e-03,1.056692463634763129e-01
